,variable,value,var_cat,category
5808,TF-TG,2696,TF-TG,links
5809,TF-TG,3048,TF-TG,links
5810,TF-TG,2286,TF-TG,links
5811,TF-TG,2326,TF-TG,links
5812,TF-TG,2634,TF-TG,links
5813,TF-TG,3300,TF-TG,links
5814,TF-TG,3321,TF-TG,links
5815,TF-TG,2540,TF-TG,links
5816,TF-TG,3165,TF-TG,links
5817,TF-TG,1880,TF-TG,links
5818,TF-TG,2983,TF-TG,links
5819,TF-TG,2958,TF-TG,links
5820,TF-TG,2696,TF-TG,links
5821,TF-TG,2199,TF-TG,links
5822,TF-TG,2072,TF-TG,links
5823,TF-TG,2889,TF-TG,links
5824,TF-TG,3336,TF-TG,links
5825,TF-TG,2063,TF-TG,links
5826,TF-TG,2734,TF-TG,links
5827,TF-TG,3545,TF-TG,links
5828,TF-TG,2234,TF-TG,links
5829,TF-TG,1266,TF-TG,links
5830,TF-TG,2109,TF-TG,links
5831,TF-TG,2275,TF-TG,links
5832,TF-TG,1658,TF-TG,links
5833,TF-TG,2745,TF-TG,links
5834,TF-TG,3008,TF-TG,links
5835,TF-TG,3373,TF-TG,links
5836,TF-TG,2328,TF-TG,links
5837,TF-TG,2723,TF-TG,links
5838,TF-TG,3845,TF-TG,links
5839,TF-TG,2572,TF-TG,links
5840,TF-TG,2375,TF-TG,links
5841,TF-TG,2677,TF-TG,links
5842,TF-TG,2480,TF-TG,links
5843,TF-TG,2361,TF-TG,links
5844,TF-TG,2124,TF-TG,links
5845,TF-TG,2273,TF-TG,links
5846,TF-TG,2407,TF-TG,links
5847,TF-TG,3316,TF-TG,links
5848,TF-TG,1479,TF-TG,links
5849,TF-TG,2215,TF-TG,links
5850,TF-TG,2674,TF-TG,links
5851,TF-TG,2207,TF-TG,links
5852,TF-TG,1725,TF-TG,links
5853,TF-TG,1903,TF-TG,links
5854,TF-TG,1834,TF-TG,links
5855,TF-TG,3214,TF-TG,links
5856,TF-TG,2264,TF-TG,links
5857,TF-TG,3628,TF-TG,links
5858,TF-TG,3419,TF-TG,links
5859,TF-TG,2431,TF-TG,links
5860,TF-TG,2669,TF-TG,links
5861,TF-TG,1546,TF-TG,links
5862,TF-TG,2690,TF-TG,links
5863,TF-TG,3462,TF-TG,links
5864,TF-TG,2308,TF-TG,links
5865,TF-TG,1550,TF-TG,links
5866,TF-TG,2193,TF-TG,links
5867,TF-TG,2351,TF-TG,links
5868,TF-TG,3037,TF-TG,links
5869,TF-TG,2389,TF-TG,links
5870,TF-TG,973,TF-TG,links
5871,TF-TG,1638,TF-TG,links
5872,TF-TG,2158,TF-TG,links
5873,TF-TG,2989,TF-TG,links
5874,TF-TG,2792,TF-TG,links
5875,TF-TG,1190,TF-TG,links
5876,TF-TG,2548,TF-TG,links
5877,TF-TG,2486,TF-TG,links
5878,TF-TG,3262,TF-TG,links
5879,TF-TG,2781,TF-TG,links
5880,TF-TG,3089,TF-TG,links
5881,TF-TG,2133,TF-TG,links
5882,TF-TG,2684,TF-TG,links
5883,TF-TG,2617,TF-TG,links
5884,TF-TG,1818,TF-TG,links
5885,TF-TG,2736,TF-TG,links
5886,TF-TG,2196,TF-TG,links
5887,TF-TG,1946,TF-TG,links
5888,TF-TG,1895,TF-TG,links
5889,TF-TG,2982,TF-TG,links
5890,TF-TG,2817,TF-TG,links
5891,TF-TG,1952,TF-TG,links
5892,TF-TG,2169,TF-TG,links
5893,TF-TG,3210,TF-TG,links
5894,TF-TG,2440,TF-TG,links
5895,TF-TG,1752,TF-TG,links
5896,TF-TG,2814,TF-TG,links
5897,TF-TG,2662,TF-TG,links
5898,TF-TG,1094,TF-TG,links
5899,TF-TG,2176,TF-TG,links
5900,TF-TG,3413,TF-TG,links
5901,TF-TG,2992,TF-TG,links
5902,TF-TG,3437,TF-TG,links
5903,TF-TG,3107,TF-TG,links
5904,TF-TG,2697,TF-TG,links
5905,TF-TG,2823,TF-TG,links
5906,TF-TG,2946,TF-TG,links
5907,TF-TG,504,TF-TG,links
5908,TF-TG,2296,TF-TG,links
5909,TF-TG,3326,TF-TG,links
5910,TF-TG,2724,TF-TG,links
5911,TF-TG,2974,TF-TG,links
5912,TF-TG,2168,TF-TG,links
5913,TF-TG,2389,TF-TG,links
5914,TF-TG,2049,TF-TG,links
5915,TF-TG,2848,TF-TG,links
5916,TF-TG,2168,TF-TG,links
5917,TF-TG,2974,TF-TG,links
5918,TF-TG,1976,TF-TG,links
5919,TF-TG,1120,TF-TG,links
5920,TF-TG,3134,TF-TG,links
5921,TF-TG,2692,TF-TG,links
5922,TF-TG,4168,TF-TG,links
5923,TF-TG,2285,TF-TG,links
5924,TF-TG,2711,TF-TG,links
5925,TF-TG,900,TF-TG,links
5926,TF-TG,2714,TF-TG,links
5927,TF-TG,1686,TF-TG,links
5928,TF-TG,4219,TF-TG,links
5929,TF-TG,2474,TF-TG,links
5930,TF-TG,3524,TF-TG,links
5931,TF-TG,2678,TF-TG,links
5932,TF-TG,3017,TF-TG,links
5933,TF-TG,1929,TF-TG,links
5934,TF-TG,2525,TF-TG,links
5935,TF-TG,3079,TF-TG,links
5936,TF-TG,2473,TF-TG,links
5937,TF-TG,2291,TF-TG,links
5938,TF-TG,3087,TF-TG,links
5939,TF-TG,3099,TF-TG,links
5940,TF-TG,2332,TF-TG,links
5941,TF-TG,2653,TF-TG,links
5942,TF-TG,2061,TF-TG,links
5943,TF-TG,2609,TF-TG,links
5944,TF-TG,2464,TF-TG,links
5945,TF-TG,3722,TF-TG,links
5946,TF-TG,2589,TF-TG,links
5947,TF-TG,2144,TF-TG,links
5948,TF-TG,3205,TF-TG,links
5949,TF-TG,3026,TF-TG,links
5950,TF-TG,2237,TF-TG,links
5951,TF-TG,1348,TF-TG,links
5952,TF-TG,2582,TF-TG,links
5953,TF-TG,2771,TF-TG,links
5954,TF-TG,3172,TF-TG,links
5955,TF-TG,2533,TF-TG,links
5956,TF-TG,3262,TF-TG,links
5957,TF-TG,3546,TF-TG,links
5958,TF-TG,1580,TF-TG,links
5959,TF-TG,2464,TF-TG,links
5960,TF-TG,3825,TF-TG,links
5961,TF-TG,2439,TF-TG,links
5962,TF-TG,2194,TF-TG,links
5963,TF-TG,3426,TF-TG,links
5964,TF-TG,969,TF-TG,links
5965,TF-TG,2359,TF-TG,links
5966,TF-TG,2584,TF-TG,links
5967,TF-TG,2946,TF-TG,links
5968,TF-TG,3615,TF-TG,links
5969,TF-TG,2702,TF-TG,links
5970,TF-TG,2540,TF-TG,links
5971,TF-TG,2020,TF-TG,links
5972,TF-TG,3793,TF-TG,links
5973,TF-TG,2499,TF-TG,links
5974,TF-TG,2138,TF-TG,links
5975,TF-TG,2706,TF-TG,links
5976,TF-TG,2569,TF-TG,links
5977,TF-TG,4963,TF-TG,links
5978,TF-TG,3696,TF-TG,links
5979,TF-TG,3167,TF-TG,links
5980,TF-TG,2660,TF-TG,links
5981,TF-TG,2851,TF-TG,links
5982,TF-TG,2646,TF-TG,links
5983,TF-TG,2367,TF-TG,links
5984,TF-TG,3103,TF-TG,links
5985,TF-TG,2203,TF-TG,links
5986,TF-TG,1776,TF-TG,links
5987,TF-TG,1882,TF-TG,links
5988,TF-TG,2235,TF-TG,links
5989,TF-TG,2064,TF-TG,links
5990,TF-TG,1959,TF-TG,links
5991,TF-TG,3944,TF-TG,links
5992,TF-TG,1954,TF-TG,links
5993,TF-TG,3021,TF-TG,links
5994,TF-TG,2745,TF-TG,links
5995,TF-TG,2598,TF-TG,links
5996,TF-TG,3390,TF-TG,links
5997,TF-TG,2872,TF-TG,links
5998,TF-TG,1541,TF-TG,links
5999,TF-TG,1888,TF-TG,links
6000,TF-TG,2180,TF-TG,links
6001,TF-TG,2573,TF-TG,links
6002,TF-TG,1958,TF-TG,links
6003,TF-TG,2430,TF-TG,links
6004,TF-TG,2429,TF-TG,links
6005,TF-TG,3993,TF-TG,links
6006,TF-TG,1470,TF-TG,links
6007,TF-TG,3392,TF-TG,links
6008,TF-TG,2035,TF-TG,links
6009,TF-TG,3608,TF-TG,links
6010,TF-TG,1904,TF-TG,links
6011,TF-TG,3676,TF-TG,links
6012,TF-TG,2297,TF-TG,links
6013,TF-TG,1530,TF-TG,links
6014,TF-TG,3391,TF-TG,links
6015,TF-TG,2591,TF-TG,links
6016,TF-TG,1671,TF-TG,links
6017,TF-TG,2646,TF-TG,links
6018,TF-TG,2013,TF-TG,links
6019,TF-TG,3288,TF-TG,links
6020,TF-TG,3488,TF-TG,links
6021,TF-TG,3028,TF-TG,links
6022,TF-TG,2155,TF-TG,links
6023,TF-TG,1616,TF-TG,links
6024,TF-TG,743,TF-TG,links
6025,TF-TG,2125,TF-TG,links
6026,TF-TG,2103,TF-TG,links
6027,TF-TG,1599,TF-TG,links
6028,TF-TG,2865,TF-TG,links
6029,TF-TG,1819,TF-TG,links
6030,TF-TG,2503,TF-TG,links
6031,TF-TG,781,TF-TG,links
6032,TF-TG,3871,TF-TG,links
6033,TF-TG,2355,TF-TG,links
6034,TF-TG,3467,TF-TG,links
6035,TF-TG,4160,TF-TG,links
6036,TF-TG,3461,TF-TG,links
6037,TF-TG,3275,TF-TG,links
6038,TF-TG,3550,TF-TG,links
6039,TF-TG,1917,TF-TG,links
6040,TF-TG,1874,TF-TG,links
6041,TF-TG,2886,TF-TG,links
6042,TF-TG,2261,TF-TG,links
6043,TF-TG,1670,TF-TG,links
6044,TF-TG,3346,TF-TG,links
6045,TF-TG,2317,TF-TG,links
6046,TF-TG,3408,TF-TG,links
6047,TF-TG,2040,TF-TG,links
6048,TF-TG,2585,TF-TG,links
6049,TF-TG,1697,TF-TG,links
6050,TF-TG,1790,TF-TG,links
6051,TF-TG,3959,TF-TG,links
6052,TF-TG,2699,TF-TG,links
6053,TF-TG,2165,TF-TG,links
6054,TF-TG,2977,TF-TG,links
6055,TF-TG,2477,TF-TG,links
6056,TF-TG,1896,TF-TG,links
6057,TF-TG,3006,TF-TG,links
6058,TF-TG,3816,TF-TG,links
6059,TF-TG,2168,TF-TG,links
6060,TF-TG,3342,TF-TG,links
6061,TF-TG,2850,TF-TG,links
6062,TF-TG,1428,TF-TG,links
6063,TF-TG,4120,TF-TG,links
6064,TF-TG,2574,TF-TG,links
6065,TF-TG,2304,TF-TG,links
6066,TF-TG,2945,TF-TG,links
6067,TF-TG,3953,TF-TG,links
6068,TF-TG,3059,TF-TG,links
6069,TF-TG,1463,TF-TG,links
6070,TF-TG,2183,TF-TG,links
6071,TF-TG,3682,TF-TG,links
6072,TF-TG,4064,TF-TG,links
6073,TF-TG,4053,TF-TG,links
6074,TF-TG,2749,TF-TG,links
6075,TF-TG,1981,TF-TG,links
6076,TF-TG,2125,TF-TG,links
6077,TF-TG,2645,TF-TG,links
6078,TF-TG,2514,TF-TG,links
6079,TF-TG,1440,TF-TG,links
6080,TF-TG,2375,TF-TG,links
6081,TF-TG,3367,TF-TG,links
6082,TF-TG,3986,TF-TG,links
6083,TF-TG,3765,TF-TG,links
6084,TF-TG,2034,TF-TG,links
6085,TF-TG,2373,TF-TG,links
6086,TF-TG,3449,TF-TG,links
6087,TF-TG,2441,TF-TG,links
6088,TF-TG,2656,TF-TG,links
6089,TF-TG,1787,TF-TG,links
6090,TF-TG,3910,TF-TG,links
6091,TF-TG,1535,TF-TG,links
6092,TF-TG,2742,TF-TG,links
6093,TF-TG,2050,TF-TG,links
6094,TF-TG,1845,TF-TG,links
6095,TF-TG,1780,TF-TG,links
6096,TF-TG,3689,TF-TG,links
6097,TF-TG,2524,TF-TG,links
6098,TF-TG,2249,TF-TG,links
6099,TF-TG,2702,TF-TG,links
6100,TF-TG,2819,TF-TG,links
6101,TF-TG,2235,TF-TG,links
6102,TF-TG,2606,TF-TG,links
6103,TF-TG,2671,TF-TG,links
6104,TF-TG,3998,TF-TG,links
6105,TF-TG,1704,TF-TG,links
6106,TF-TG,2753,TF-TG,links
6107,TF-TG,2712,TF-TG,links
6108,TF-TG,1845,TF-TG,links
6109,TF-TG,3238,TF-TG,links
6110,TF-TG,653,TF-TG,links
6111,TF-TG,705,TF-TG,links
6112,TF-TG,3388,TF-TG,links
6113,TF-TG,3156,TF-TG,links
6114,TF-TG,3010,TF-TG,links
6115,TF-TG,3117,TF-TG,links
6116,TF-TG,2699,TF-TG,links
6117,TF-TG,2222,TF-TG,links
6118,TF-TG,1669,TF-TG,links
6119,TF-TG,1781,TF-TG,links
6120,TF-TG,2360,TF-TG,links
6121,TF-TG,1556,TF-TG,links
6122,TF-TG,3072,TF-TG,links
6123,TF-TG,2005,TF-TG,links
6124,TF-TG,2127,TF-TG,links
6125,TF-TG,3254,TF-TG,links
6126,TF-TG,2080,TF-TG,links
6127,TF-TG,2018,TF-TG,links
6128,TF-TG,1342,TF-TG,links
6129,TF-TG,2621,TF-TG,links
6130,TF-TG,1302,TF-TG,links
6131,TF-TG,4198,TF-TG,links
6132,CT-TG,1967,CT-TG,links
6133,CT-TG,2163,CT-TG,links
6134,CT-TG,2249,CT-TG,links
6135,CT-TG,1643,CT-TG,links
6136,CT-TG,2928,CT-TG,links
6137,CT-TG,2483,CT-TG,links
6138,CT-TG,2309,CT-TG,links
6139,CT-TG,2530,CT-TG,links
6140,CT-TG,2034,CT-TG,links
6141,CT-TG,3417,CT-TG,links
6142,CT-TG,2545,CT-TG,links
6143,CT-TG,2389,CT-TG,links
6144,CT-TG,3182,CT-TG,links
6145,CT-TG,1899,CT-TG,links
6146,CT-TG,2739,CT-TG,links
6147,CT-TG,2861,CT-TG,links
6148,CT-TG,2790,CT-TG,links
6149,CT-TG,2702,CT-TG,links
6150,CT-TG,2455,CT-TG,links
6151,CT-TG,2459,CT-TG,links
6152,CT-TG,3464,CT-TG,links
6153,CT-TG,2838,CT-TG,links
6154,CT-TG,3459,CT-TG,links
6155,CT-TG,2011,CT-TG,links
6156,CT-TG,3270,CT-TG,links
6157,CT-TG,1667,CT-TG,links
6158,CT-TG,2619,CT-TG,links
6159,CT-TG,1729,CT-TG,links
6160,CT-TG,1883,CT-TG,links
6161,CT-TG,2757,CT-TG,links
6162,CT-TG,2937,CT-TG,links
6163,CT-TG,3305,CT-TG,links
6164,CT-TG,1979,CT-TG,links
6165,CT-TG,3044,CT-TG,links
6166,CT-TG,2153,CT-TG,links
6167,CT-TG,1840,CT-TG,links
6168,CT-TG,2879,CT-TG,links
6169,CT-TG,1736,CT-TG,links
6170,CT-TG,2906,CT-TG,links
6171,CT-TG,2953,CT-TG,links
6172,CT-TG,1578,CT-TG,links
6173,CT-TG,2559,CT-TG,links
6174,CT-TG,2613,CT-TG,links
6175,CT-TG,969,CT-TG,links
6176,CT-TG,2226,CT-TG,links
6177,CT-TG,2194,CT-TG,links
6178,CT-TG,2541,CT-TG,links
6179,CT-TG,3147,CT-TG,links
6180,CT-TG,3194,CT-TG,links
6181,CT-TG,2743,CT-TG,links
6182,CT-TG,1925,CT-TG,links
6183,CT-TG,2659,CT-TG,links
6184,CT-TG,3717,CT-TG,links
6185,CT-TG,1516,CT-TG,links
6186,CT-TG,2768,CT-TG,links
6187,CT-TG,2343,CT-TG,links
6188,CT-TG,2713,CT-TG,links
6189,CT-TG,2652,CT-TG,links
6190,CT-TG,2506,CT-TG,links
6191,CT-TG,2443,CT-TG,links
6192,CT-TG,1549,CT-TG,links
6193,CT-TG,2598,CT-TG,links
6194,CT-TG,2767,CT-TG,links
6195,CT-TG,3509,CT-TG,links
6196,CT-TG,1992,CT-TG,links
6197,CT-TG,2835,CT-TG,links
6198,CT-TG,2715,CT-TG,links
6199,CT-TG,3162,CT-TG,links
6200,CT-TG,2563,CT-TG,links
6201,CT-TG,2858,CT-TG,links
6202,CT-TG,2741,CT-TG,links
6203,CT-TG,3079,CT-TG,links
6204,CT-TG,1149,CT-TG,links
6205,CT-TG,3189,CT-TG,links
6206,CT-TG,2123,CT-TG,links
6207,CT-TG,2948,CT-TG,links
6208,CT-TG,1776,CT-TG,links
6209,CT-TG,2983,CT-TG,links
6210,CT-TG,3009,CT-TG,links
6211,CT-TG,2484,CT-TG,links
6212,CT-TG,2610,CT-TG,links
6213,CT-TG,3808,CT-TG,links
6214,CT-TG,1461,CT-TG,links
6215,CT-TG,3386,CT-TG,links
6216,CT-TG,1538,CT-TG,links
6217,CT-TG,2446,CT-TG,links
6218,CT-TG,2750,CT-TG,links
6219,CT-TG,2644,CT-TG,links
6220,CT-TG,2149,CT-TG,links
6221,CT-TG,2125,CT-TG,links
6222,CT-TG,1621,CT-TG,links
6223,CT-TG,2430,CT-TG,links
6224,CT-TG,2595,CT-TG,links
6225,CT-TG,2875,CT-TG,links
6226,CT-TG,1873,CT-TG,links
6227,CT-TG,3249,CT-TG,links
6228,CT-TG,2376,CT-TG,links
6229,CT-TG,2528,CT-TG,links
6230,CT-TG,2623,CT-TG,links
6231,CT-TG,2517,CT-TG,links
6232,CT-TG,3425,CT-TG,links
6233,CT-TG,2991,CT-TG,links
6234,CT-TG,2905,CT-TG,links
6235,CT-TG,2181,CT-TG,links
6236,CT-TG,2671,CT-TG,links
6237,CT-TG,2480,CT-TG,links
6238,CT-TG,2987,CT-TG,links
6239,CT-TG,2188,CT-TG,links
6240,CT-TG,2557,CT-TG,links
6241,CT-TG,2267,CT-TG,links
6242,CT-TG,1765,CT-TG,links
6243,CT-TG,2884,CT-TG,links
6244,CT-TG,3444,CT-TG,links
6245,CT-TG,1104,CT-TG,links
6246,CT-TG,1076,CT-TG,links
6247,CT-TG,1843,CT-TG,links
6248,CT-TG,1732,CT-TG,links
6249,CT-TG,1835,CT-TG,links
6250,CT-TG,2694,CT-TG,links
6251,CT-TG,2570,CT-TG,links
6252,CT-TG,1752,CT-TG,links
6253,CT-TG,3145,CT-TG,links
6254,CT-TG,3130,CT-TG,links
6255,CT-TG,2153,CT-TG,links
6256,CT-TG,3600,CT-TG,links
6257,CT-TG,2455,CT-TG,links
6258,CT-TG,3041,CT-TG,links
6259,CT-TG,3408,CT-TG,links
6260,CT-TG,2749,CT-TG,links
6261,CT-TG,2690,CT-TG,links
6262,CT-TG,2549,CT-TG,links
6263,CT-TG,1827,CT-TG,links
6264,CT-TG,2677,CT-TG,links
6265,CT-TG,3172,CT-TG,links
6266,CT-TG,2732,CT-TG,links
6267,CT-TG,1536,CT-TG,links
6268,CT-TG,2754,CT-TG,links
6269,CT-TG,2560,CT-TG,links
6270,CT-TG,2475,CT-TG,links
6271,CT-TG,1628,CT-TG,links
6272,CT-TG,3161,CT-TG,links
6273,CT-TG,1882,CT-TG,links
6274,CT-TG,2451,CT-TG,links
6275,CT-TG,1501,CT-TG,links
6276,CT-TG,2884,CT-TG,links
6277,CT-TG,2666,CT-TG,links
6278,CT-TG,1888,CT-TG,links
6279,CT-TG,2948,CT-TG,links
6280,CT-TG,2533,CT-TG,links
6281,CT-TG,3724,CT-TG,links
6282,CT-TG,3260,CT-TG,links
6283,CT-TG,2025,CT-TG,links
6284,CT-TG,1856,CT-TG,links
6285,CT-TG,2263,CT-TG,links
6286,CT-TG,3632,CT-TG,links
6287,CT-TG,1629,CT-TG,links
6288,CT-TG,1474,CT-TG,links
6289,CT-TG,2916,CT-TG,links
6290,CT-TG,2150,CT-TG,links
6291,CT-TG,1759,CT-TG,links
6292,CT-TG,4398,CT-TG,links
6293,CT-TG,2723,CT-TG,links
6294,CT-TG,2093,CT-TG,links
6295,CT-TG,2245,CT-TG,links
6296,CT-TG,2256,CT-TG,links
6297,CT-TG,3788,CT-TG,links
6298,CT-TG,3117,CT-TG,links
6299,CT-TG,1584,CT-TG,links
6300,CT-TG,3490,CT-TG,links
6301,CT-TG,2785,CT-TG,links
6302,CT-TG,2048,CT-TG,links
6303,CT-TG,3239,CT-TG,links
6304,CT-TG,882,CT-TG,links
6305,CT-TG,1921,CT-TG,links
6306,CT-TG,3535,CT-TG,links
6307,CT-TG,2270,CT-TG,links
6308,CT-TG,3780,CT-TG,links
6309,CT-TG,1745,CT-TG,links
6310,CT-TG,2732,CT-TG,links
6311,CT-TG,2886,CT-TG,links
6312,CT-TG,3473,CT-TG,links
6313,CT-TG,2709,CT-TG,links
6314,CT-TG,3025,CT-TG,links
6315,CT-TG,3634,CT-TG,links
6316,CT-TG,2908,CT-TG,links
6317,CT-TG,1684,CT-TG,links
6318,CT-TG,2132,CT-TG,links
6319,CT-TG,3718,CT-TG,links
6320,CT-TG,3084,CT-TG,links
6321,CT-TG,1051,CT-TG,links
6322,CT-TG,2784,CT-TG,links
6323,CT-TG,2089,CT-TG,links
6324,CT-TG,3280,CT-TG,links
6325,CT-TG,2543,CT-TG,links
6326,CT-TG,2426,CT-TG,links
6327,CT-TG,2776,CT-TG,links
6328,CT-TG,3201,CT-TG,links
6329,CT-TG,2980,CT-TG,links
6330,CT-TG,1854,CT-TG,links
6331,CT-TG,1887,CT-TG,links
6332,CT-TG,2730,CT-TG,links
6333,CT-TG,3630,CT-TG,links
6334,CT-TG,3402,CT-TG,links
6335,CT-TG,3262,CT-TG,links
6336,CT-TG,1953,CT-TG,links
6337,CT-TG,2038,CT-TG,links
6338,CT-TG,3349,CT-TG,links
6339,CT-TG,2052,CT-TG,links
6340,CT-TG,1283,CT-TG,links
6341,CT-TG,3362,CT-TG,links
6342,CT-TG,3113,CT-TG,links
6343,CT-TG,2045,CT-TG,links
6344,CT-TG,2589,CT-TG,links
6345,CT-TG,1908,CT-TG,links
6346,CT-TG,1707,CT-TG,links
6347,CT-TG,1869,CT-TG,links
6348,CT-TG,4206,CT-TG,links
6349,CT-TG,3593,CT-TG,links
6350,CT-TG,2609,CT-TG,links
6351,CT-TG,1907,CT-TG,links
6352,CT-TG,944,CT-TG,links
6353,CT-TG,2189,CT-TG,links
6354,CT-TG,801,CT-TG,links
6355,CT-TG,2063,CT-TG,links
6356,CT-TG,2634,CT-TG,links
6357,CT-TG,2774,CT-TG,links
6358,CT-TG,2503,CT-TG,links
6359,CT-TG,2995,CT-TG,links
6360,CT-TG,1814,CT-TG,links
6361,CT-TG,2824,CT-TG,links
6362,CT-TG,2882,CT-TG,links
6363,CT-TG,1019,CT-TG,links
6364,CT-TG,2447,CT-TG,links
6365,CT-TG,2020,CT-TG,links
6366,CT-TG,2459,CT-TG,links
6367,CT-TG,2339,CT-TG,links
6368,CT-TG,3406,CT-TG,links
6369,CT-TG,3129,CT-TG,links
6370,CT-TG,2295,CT-TG,links
6371,CT-TG,2624,CT-TG,links
6372,CT-TG,3189,CT-TG,links
6373,CT-TG,1617,CT-TG,links
6374,CT-TG,2399,CT-TG,links
6375,CT-TG,3442,CT-TG,links
6376,CT-TG,2090,CT-TG,links
6377,CT-TG,3367,CT-TG,links
6378,CT-TG,2263,CT-TG,links
6379,CT-TG,3009,CT-TG,links
6380,CT-TG,2600,CT-TG,links
6381,CT-TG,2082,CT-TG,links
6382,CT-TG,1973,CT-TG,links
6383,CT-TG,3364,CT-TG,links
6384,CT-TG,3378,CT-TG,links
6385,CT-TG,2809,CT-TG,links
6386,CT-TG,2419,CT-TG,links
6387,CT-TG,2381,CT-TG,links
6388,CT-TG,3662,CT-TG,links
6389,CT-TG,1621,CT-TG,links
6390,CT-TG,1851,CT-TG,links
6391,CT-TG,3391,CT-TG,links
6392,CT-TG,2552,CT-TG,links
6393,CT-TG,2058,CT-TG,links
6394,CT-TG,2289,CT-TG,links
6395,CT-TG,3181,CT-TG,links
6396,CT-TG,4001,CT-TG,links
6397,CT-TG,2322,CT-TG,links
6398,CT-TG,2343,CT-TG,links
6399,CT-TG,3688,CT-TG,links
6400,CT-TG,2339,CT-TG,links
6401,CT-TG,1951,CT-TG,links
6402,CT-TG,3084,CT-TG,links
6403,CT-TG,2834,CT-TG,links
6404,CT-TG,3910,CT-TG,links
6405,CT-TG,3971,CT-TG,links
6406,CT-TG,2757,CT-TG,links
6407,CT-TG,2228,CT-TG,links
6408,CT-TG,2413,CT-TG,links
6409,CT-TG,3922,CT-TG,links
6410,CT-TG,2133,CT-TG,links
6411,CT-TG,2723,CT-TG,links
6412,CT-TG,4047,CT-TG,links
6413,CT-TG,2890,CT-TG,links
6414,CT-TG,4695,CT-TG,links
6415,CT-TG,2849,CT-TG,links
6416,CT-TG,3366,CT-TG,links
6417,CT-TG,3012,CT-TG,links
6418,CT-TG,2649,CT-TG,links
6419,CT-TG,2103,CT-TG,links
6420,CT-TG,2580,CT-TG,links
6421,CT-TG,3298,CT-TG,links
6422,CT-TG,3426,CT-TG,links
6423,CT-TG,1898,CT-TG,links
6424,CT-TG,3276,CT-TG,links
6425,CT-TG,1942,CT-TG,links
6426,CT-TG,2650,CT-TG,links
6427,CT-TG,2147,CT-TG,links
6428,CT-TG,2963,CT-TG,links
6429,CT-TG,3325,CT-TG,links
6430,CT-TG,2013,CT-TG,links
6431,CT-TG,2762,CT-TG,links
6432,CT-TG,2580,CT-TG,links
6433,CT-TG,1753,CT-TG,links
6434,CT-TG,3337,CT-TG,links
6435,CT-TG,3156,CT-TG,links
6436,CT-TG,2447,CT-TG,links
6437,CT-TG,2376,CT-TG,links
6438,CT-TG,3025,CT-TG,links
6439,CT-TG,2392,CT-TG,links
6440,CT-TG,3029,CT-TG,links
6441,CT-TG,3110,CT-TG,links
6442,CT-TG,4415,CT-TG,links
6443,CT-TG,2993,CT-TG,links
6444,CT-TG,2058,CT-TG,links
6445,CT-TG,2230,CT-TG,links
6446,CT-TG,930,CT-TG,links
6447,CT-TG,3512,CT-TG,links
6448,CT-TG,2365,CT-TG,links
6449,CT-TG,2080,CT-TG,links
6450,CT-TG,2647,CT-TG,links
6451,CT-TG,2918,CT-TG,links
6452,CT-TG,2936,CT-TG,links
6453,CT-TG,2385,CT-TG,links
6454,CT-TG,3104,CT-TG,links
6455,CT-TG,3232,CT-TG,links
6456,CT-TG,2589,CT-TG,links
6457,CT-TG,3208,CT-TG,links
6458,CT-TG,3827,CT-TG,links
6459,CT-TG,2829,CT-TG,links
6460,CT-TG,1954,CT-TG,links
6461,CT-TG,1352,CT-TG,links
6462,CT-TG,2396,CT-TG,links
6463,CT-TG,2578,CT-TG,links
6464,CT-TG,2319,CT-TG,links
6465,CT-TG,3026,CT-TG,links
6466,CT-TG,2348,CT-TG,links
6467,CT-TG,3255,CT-TG,links
6468,CT-TG,2360,CT-TG,links
6469,CT-TG,2200,CT-TG,links
6470,CT-TG,2328,CT-TG,links
6471,CT-TG,3412,CT-TG,links
6472,CT-TG,2024,CT-TG,links
6473,CT-TG,2894,CT-TG,links
6474,CT-TG,2420,CT-TG,links
6475,CT-TG,2911,CT-TG,links
6476,CT-TG,2280,CT-TG,links
6477,CT-TG,3203,CT-TG,links
6478,CT-TG,3516,CT-TG,links
6479,CT-TG,1202,CT-TG,links
6480,CT-TG,2489,CT-TG,links
6481,CT-TG,2132,CT-TG,links
6482,CT-TG,2460,CT-TG,links
6483,CT-TG,3219,CT-TG,links
6484,CT-TG,2388,CT-TG,links
6485,CT-TG,2532,CT-TG,links
6486,CT-TG,2650,CT-TG,links
6487,CT-TG,2243,CT-TG,links
6488,CT-TG,2594,CT-TG,links
6489,CT-TG,3263,CT-TG,links
6490,CT-TG,2190,CT-TG,links
6491,CT-TG,2559,CT-TG,links
6492,CT-TG,2974,CT-TG,links
6493,CT-TG,2431,CT-TG,links
6494,CT-TG,3321,CT-TG,links
6495,CT-TG,2389,CT-TG,links
6496,CT-TG,2534,CT-TG,links
6497,CT-TG,3019,CT-TG,links
6498,CT-TG,1187,CT-TG,links
6499,CT-TG,2898,CT-TG,links
6500,CT-TG,2666,CT-TG,links
6501,CT-TG,3036,CT-TG,links
6502,CT-TG,1990,CT-TG,links
6503,CT-TG,1979,CT-TG,links
6504,CT-TG,2416,CT-TG,links
6505,CT-TG,3498,CT-TG,links
6506,CT-TG,2813,CT-TG,links
6507,CT-TG,1694,CT-TG,links
